,Unnamed: 0,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros,Conversion Ratio,Warehouse Name,Warehouse Country,Warehouse City,Customer Country,Customer City,Road,Rail,Sea,Air,Location,GPS 1,GPS 2,KG,CO2 Road,CO2 Rail,CO2 Sea,CO2 Air,CO2 Total
2810,1245152,2021-06-02 00:00:00.000,5-2021,3403434,5002915-15,21034333,2,937946-46,1.0,328.04,34.93425,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,34.93425,2.568012804864,0.19563180000000002,0.17467125,22.0085775,24.946893354864002
2811,1257682,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,1,802051-51,1200.0,1236.84,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
2812,1257683,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,2,802054-54,1200.0,1236.84,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,33.108,0.916758930816,0.1854048,0.099324,17.3817,18.583187730816
2813,1257684,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,3,872725-25,100.0,82.84,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,2.2190000000000003,0.06144400348800002,0.012426400000000002,0.006657000000000002,1.1649750000000003,1.2455024034880002
2814,1257685,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,4,897785-85,560.0,708.23,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,10.64,0.29462108928,0.059584000000000005,0.031920000000000004,5.586,5.97212508928
2815,1257686,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,5,9246351-51,1200.0,1657.92,0.037,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,44.4,1.2294338688000002,0.24864000000000003,0.1332,23.31,24.9212738688
2816,1257687,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,6,964787-87,560.0,506.41,0.02421,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,13.557599999999999,0.3754092932352,0.07592256,0.0406728,7.1177399999999995,7.609744653235199
2817,1257688,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,7,9672961-61,800.0,1618.8,0.021,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,16.8,0.4651911936000001,0.09408000000000001,0.05040000000000001,8.82,9.4296711936
2818,1257689,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,8,8022932-32,560.0,1419.99,0.054,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,30.24,0.83734414848,0.169344,0.09072,15.876,16.97340814848
2819,1257690,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,9,8755831-31,500.0,1576.4,0.031,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,15.5,0.429194256,0.0868,0.04650000000000001,8.137500000000001,8.699994256000002
2820,1257691,2021-06-03 00:00:00.000,5-2021,3403434,5029913-13,21036186,10,937515-15,400.0,1310.2,0.146,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,58.4,1.6170931968000002,0.32704,0.1752,30.66,32.7793331968
2821,1262539,2021-06-03 00:00:00.000,5-2021,3403434,5334855-55,21004464,1,964827-27,500.0,4855.555507,0.17,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,UNITED KINGDOM,KENT,409.0,600,700,650,"UNITED KINGDOM, KENT",51.1963962,0.7426441,85.0,3.33744,1.4280000000000002,0.5950000000000001,116.02500000000002,121.38544000000002
2822,1299910,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,1,937443-43,20.0,92.19,0.275,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,5.5,0.40430438399999996,0.030799999999999998,0.0275,3.465,3.927604384
2823,1299911,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,2,933872-72,20.0,25.12,0.02744,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.5488,0.0403422265344,0.00307328,0.002744,0.34574400000000005,0.39190350653440004
2824,1299912,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,3,8755761-61,25.0,12.66,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.6,0.04410593279999999,0.00336,0.003,0.378,0.4284659328
2825,1299913,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,4,944033-33,20.0,30.76,0.0504,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.008,0.07409796710399999,0.0056448,0.00504,0.63504,0.7198227671040001
2826,1299914,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,5,8803251-51,25.0,45.63,0.08391,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,2.09775,0.15420536755199998,0.0117474,0.01048875,1.3215824999999999,1.4980240175519999
2827,1299915,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,7,947708-08,26.0,31.01,0.11,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,2.86,0.21023827967999997,0.016016,0.0143,1.8017999999999998,2.0423542796799996
2828,1299916,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,8,9020801-01,12.0,35.86,0.1614,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.9367999999999999,0.14237395107839998,0.01084608,0.009684,1.2201839999999997,1.3830880310783997
2829,1299917,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,9,978035-35,12.0,48.71,0.1695,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,2.0340000000000003,0.149519112192,0.011390400000000002,0.010170000000000002,1.2814200000000002,1.4524995121920004
2830,1299918,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,10,920293-93,50.0,79.83,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,4.575,0.3363077376,0.02562,0.022875000000000003,2.8822500000000004,3.2670527376000003
2831,1299919,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,11,888695-95,25.0,31.15,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,2.456,0.18054028492799998,0.0137536,0.01228,1.5472799999999998,1.7538538849279997
2832,1299920,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,12,9262741-41,20.0,8.57,0.016,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.32,0.02352316416,0.001792,0.0016,0.2016,0.22851516416
2833,1299921,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,13,992656-56,20.0,11.49,0.0362,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.7240000000000001,0.05322115891200001,0.0040544000000000005,0.0036200000000000004,0.45612,0.517015558912
2834,1299922,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,14,8871631-31,20.0,34.07,0.07895,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.5790000000000002,0.116072113152,0.0088424,0.007895000000000001,0.99477,1.1275795131520001
2835,1299923,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,15,918470-70,20.0,12.95,0.05925,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.185,0.08710921728,0.006636,0.005925000000000001,0.7465500000000002,0.8462202172800002
2836,1299924,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,16,900338-38,20.0,22.97,0.0253,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.506,0.037196003328,0.0028336000000000004,0.00253,0.31878000000000006,0.3613396033280001
2837,1299925,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,17,9003561-61,10.0,10.08,0.037,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.37,0.02719865856,0.002072,0.00185,0.2331,0.26422065856
2838,1299926,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,19,8022921-21,30.0,29.79,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.96,0.07056949248,0.005376,0.0048,0.6048,0.68554549248
2839,1299927,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,20,8128704-04,40.0,39.14,0.02092,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.8368,0.06151307427839999,0.00468608,0.004184,0.527184,0.5975671542784
2840,1299928,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,21,8128741-41,40.0,74.38,0.03392,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.3568,0.0997382160384,0.00759808,0.006784,0.8547840000000001,0.9689042960384001
2841,1299929,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,22,982898-98,90.0,245.32,0.05689,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,5.1201,0.3763779775488,0.02867256,0.025600499999999998,3.225663,3.6563140375487997
2842,1299930,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,23,943452-52,20.0,24.53,0.02061,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.4122,0.0303007758336,0.00230832,0.002061,0.259686,0.29435609583359995
2843,1299931,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,24,887776-76,40.0,38.94,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.76,0.055867514880000003,0.004256,0.0038,0.47880000000000006,0.54272351488
2844,1299932,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,25,802077-77,60.0,55.49,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.14,0.08380127232,0.006384,0.005699999999999999,0.7182,0.8140852723199999
2845,1299933,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,26,802078-78,40.0,36.99,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.76,0.055867514880000003,0.004256,0.0038,0.47880000000000006,0.54272351488
2846,1299934,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,27,992668-68,25.0,40.64,0.0215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.5375,0.039511564799999996,0.00301,0.0026875,0.338625,0.3838340648
2847,1299935,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,28,996713-13,20.0,29.01,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.38,0.027933757440000002,0.002128,0.0019,0.23940000000000003,0.27136175744
2848,1299936,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,29,8031246-46,20.0,13.63,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.38,0.027933757440000002,0.002128,0.0019,0.23940000000000003,0.27136175744
2849,1299937,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,30,802065-65,20.0,12.46,0.022,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.43999999999999995,0.03234435072,0.002464,0.0021999999999999997,0.27719999999999995,0.31420835072
2850,1299938,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,31,802063-63,20.0,12.46,0.022,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.43999999999999995,0.03234435072,0.002464,0.0021999999999999997,0.27719999999999995,0.31420835072
2851,1299939,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,32,802064-64,20.0,12.46,0.0184,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.368,0.027051638784,0.0020608000000000002,0.00184,0.23184000000000002,0.26279243878400005
2852,1299940,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,33,802797-97,20.0,18.4,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.64,0.04704632832,0.003584,0.0032,0.4032,0.45703032832
2853,1299941,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,34,802798-98,20.0,18.4,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.64,0.04704632832,0.003584,0.0032,0.4032,0.45703032832
2854,1299942,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,35,802796-96,20.0,18.4,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.64,0.04704632832,0.003584,0.0032,0.4032,0.45703032832
2855,1299943,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,36,8308611-11,10.0,6.38,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.22190000000000001,0.0163118441472,0.0012426400000000002,0.0011095,0.139797,0.1584609841472
2856,1299944,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,37,918526-26,20.0,12.75,0.0226,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.45199999999999996,0.033226469376,0.0025312,0.00226,0.28476,0.322777669376
2857,1299945,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,38,8308591-91,30.0,19.13,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.6657000000000001,0.04893553244160001,0.0037279200000000005,0.0033285000000000003,0.41939100000000007,0.47538295244160006
2858,1299946,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,39,8308601-01,30.0,19.13,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.6657000000000001,0.04893553244160001,0.0037279200000000005,0.0033285000000000003,0.41939100000000007,0.47538295244160006
2859,1299947,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,40,8308621-21,20.0,12.75,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.44380000000000003,0.0326236882944,0.0024852800000000003,0.002219,0.279594,0.3169219682944
2860,1299948,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,41,872726-26,30.0,19.13,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.6657000000000001,0.04893553244160001,0.0037279200000000005,0.0033285000000000003,0.41939100000000007,0.47538295244160006
2861,1299949,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,42,830864-64,40.0,58.22,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,2.190399999999996,0.1610160586751997,0.012266239999999977,0.010951999999999979,1.3799519999999976,1.5641862986751973
2862,1299950,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,43,830863-63,40.0,58.22,0.0547599999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,2.190399999999996,0.1610160586751997,0.012266239999999977,0.010951999999999979,1.3799519999999976,1.5641862986751973
2863,1299951,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,44,964848-48,25.0,12.78,0.02625,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.65625,0.048240864,0.0036750000000000003,0.00328125,0.41343750000000007,0.46863461400000006
2864,1299952,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,45,8902753-53,25.0,13.14,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.8,0.058807910399999996,0.0044800000000000005,0.004,0.5040000000000001,0.5712879104000002
2865,1299953,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,46,875584-84,25.0,17.89,0.01538,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.3845,0.028264551936000002,0.0021532000000000005,0.0019225000000000002,0.24223500000000003,0.274575251936
2866,1299954,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,47,875582-82,25.0,18.86,0.017,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.42500000000000004,0.0312417024,0.00238,0.002125,0.26775000000000004,0.30349670240000004
2867,1299955,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,48,8755811-11,25.0,60.84,0.02,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.5,0.036754944,0.0028000000000000004,0.0025,0.315,0.357054944
2868,1299956,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,49,1199005728-28,12.0,19.92,0.054,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.648,0.047634407424,0.0036287999999999997,0.0032400000000000003,0.40824000000000005,0.46274320742400005
2869,1299957,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,50,875711-11,25.0,27.99,0.032,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.8,0.058807910399999996,0.0044800000000000005,0.004,0.5040000000000001,0.5712879104000002
2870,1299958,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,51,875593-93,25.0,41.85,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,1.6,0.11761582079999999,0.008960000000000001,0.008,1.0080000000000002,1.1425758208000003
2871,1299959,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,52,8757121-21,25.0,17.52,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.6,0.04410593279999999,0.00336,0.003,0.378,0.4284659328
2872,1299960,2021-06-08 00:00:00.000,6-2021,3403434,5002915-15,21037066,53,8755921-21,50.0,20.45,0.018,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,LES ANGLES,765.728,200,500,300,"FRANCE, LES ANGLES",42.5796783,2.04895,0.8999999999999999,0.06615889919999998,0.005039999999999999,0.0045,0.567,0.6426988991999999
2873,1302571,2021-06-08 00:00:00.000,6-2021,3403434,5029913-13,21027239,12,968471-71,660.0,1432.13,0.09097,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,60.0402,1.6625102560704004,0.33622512000000004,0.18012060000000002,31.521105000000002,33.6999609760704
2874,1302572,2021-06-08 00:00:00.000,6-2021,3403434,5029913-13,21034769,16,880409-09,600.0,937.14,0.039,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,MOISSY-CRAMAYEL,288.437,200,300,250,"FRANCE, MOISSY-CRAMAYEL",48.6246665,2.5957563,23.4,0.6479448767999999,0.13104,0.0702,12.285,13.1341848768
2875,1304256,2021-06-08 00:00:00.000,6-2021,3403434,5003474-74,21037055,1,937513-13,48.0,91.82,0.109,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,ORLY,287.11,200,300,250,"FRANCE, ORLY",48.7402273,2.402965,5.232,0.14420731392000002,0.029299200000000008,0.015696,2.7468000000000004,2.9360025139200006
2876,1304257,2021-06-08 00:00:00.000,6-2021,3403434,5003474-74,21037055,2,9375182-82,40.0,59.0,0.146,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,ORLY,287.11,200,300,250,"FRANCE, ORLY",48.7402273,2.402965,5.84,0.1609653504,0.032704,0.01752,3.066,3.2771893504
2877,1304258,2021-06-08 00:00:00.000,6-2021,3403434,5003474-74,21037055,3,920293-93,75.0,119.74,0.0915,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,ORLY,287.11,200,300,250,"FRANCE, ORLY",48.7402273,2.402965,6.8625,0.189148068,0.03843,0.020587499999999998,3.6028125,3.8509780680000003
2878,1304259,2021-06-08 00:00:00.000,6-2021,3403434,5003474-74,21037055,4,875593-93,50.0,83.7,0.064,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,FRANCE,ORLY,287.11,200,300,250,"FRANCE, ORLY",48.7402273,2.402965,3.2,0.08820019200000001,0.017920000000000002,0.009600000000000001,1.6800000000000002,1.795720192
